Line	Spkr	StTime	Content	EnTime
786	VLD_se0_ag4_f_02	837.1836	(pause 0.12)	837.3048
787	VLD_se0_ag4_f_02	837.3048	cause I got.	837.8691
788	VLD_se0_ag4_f_02	837.8691	(pause 0.74)	838.6058
789	VLD_se0_ag4_f_02	838.6058	My	838.8203
790	VLD_se0_ag4_f_02	838.8203	(pause 0.14)	838.9555
791	VLD_se0_ag4_f_02	838.9555	shop caught on fire. That's what happened.	841.0025
792	VLD_se0_ag4_f_02	841.0025	(pause 1.37)	842.3734
793	VLD_se0_ag4_f_02	842.3734	I left the TV on, and I went in-	844.4379
794	VLD_se0_ag4_f_02	844.4379	(pause 0.14)	844.5778
795	VLD_se0_ag4_f_02	844.5778	in the kitchen	845.3612
796	VLD_se0_ag4_f_02	845.3612	(pause 0.18)	845.5430
797	VLD_se0_ag4_f_02	845.5430	for lunch,	846.1632
798	VLD_se0_ag4_f_02	846.1632	(pause 0.27)	846.4290
799	VLD_se0_ag4_f_02	846.4290	and when I come back,	847.5341
800	VLD_se0_ag4_f_02	847.5341	(pause 0.15)	847.6833
801	VLD_se0_ag4_f_02	847.6833	a whole wall was burning down.	849.7385
802	VLD_se0_ag4_f_02	849.7385	(pause 0.76)	850.5032
803	VLD_se0_ag4_f_02	850.5032	So, he say I had a electric shortage up in the attic or something, and	854.6112
804	VLD_se0_ag4_f_02	854.6112	(pause 0.57)	855.1836
805	VLD_se0_ag4_f_02	855.1836	it was	855.5426
806	VLD_se0_ag4_f_02	855.5426	(pause 0.13)	855.6685
807	VLD_se0_ag4_f_02	855.6685	burning all the time, but I just didn't know it.	857.8881
808	VLD_int_01	858.1865	Until it	858.5947
809	VLD_int_01	858.5947	(pause 0.14)	858.7346
810	VLD_int_01	858.7346	just [really caught on fire?]	859.7977
811	VLD_se0_ag4_f_02	859.1309	[Mm-hm. So,] I stayed out of here about six months, almost before they could get it back. I went down to uh	865.0833
812	VLD_se0_ag4_f_02	865.7489	Maggie's Beauty Shop and I worked down there.	868.0197
813	VLD_se0_ag4_f_02	868.0197	(pause 2.28)	870.2952
814	VLD_se0_ag4_f_02	870.2952	And I couldn't wait to get back [home (laughing) cause]	872.6209
815	VLD_int_01	872.2385	[<laugh>]	872.6022
816	VLD_se0_ag4_f_02	873.0685	I didn't like the-	874.0244
817	VLD_se0_ag4_f_02	874.0244	(pause 0.07)	874.0990
818	VLD_se0_ag4_f_02	874.0990	the system like they were doing. Now, they were older than I were.	877.5566
819	VLD_se0_ag4_f_02	877.5566	(pause 0.59)	878.1430
820	VLD_se0_ag4_f_02	878.1430	And they was used to that kind of stuff.	880.1387
821	VLD_se0_ag4_f_02	880.1387	(pause 1.04)	881.1738
822	VLD_se0_ag4_f_02	881.1738	But uh,	881.6028
823	VLD_se0_ag4_f_02	881.6028	(pause 0.16)	881.7614
824	VLD_se0_ag4_f_02	881.7614	I just didn't like it, so uh, a	883.5024
825	VLD_se0_ag4_f_02	883.5024	(pause 0.12)	883.6236
826	VLD_se0_ag4_f_02	883.6236	few customers I did have they say, I was glad when you get back home, say we'll wash our own hair, you just do it. (laughing)	889.6249
827	VLD_int_01	889.7694	Mm.	890.2917
828	VLD_se0_ag4_f_02	890.3430	But, I said no, so, I finally got back down here.	893.2551
829	VLD_se0_ag4_f_02	893.2551	(pause 0.08)	893.3390
830	VLD_se0_ag4_f_02	893.3390	Took about six month.	894.3882
831	VLD_se0_ag4_f_02	894.3882	(pause 1.12)	895.5120
832	VLD_se0_ag4_f_02	895.5120	<ts>	895.6332
833	VLD_se0_ag4_f_02	895.6332	(pause 0.53)	896.1648
834	VLD_se0_ag4_f_02	896.1648	So, I've been here ever since.	897.7337
835	VLD_int_01	898.0847	Now, wha- how did you move- why did you move back to Valdosta?	900.2670
836	VLD_se0_ag4_f_02	901.3674	Well, after my husband died.	902.9808
837	VLD_int_01	903.1300	So y- ah, okay.	904.0801
838	VLD_se0_ag4_f_02	904.0801	My husband died in Tampa.	905.7121
839	VLD_se0_ag4_f_02	906.8545	And so m-	907.3627
840	VLD_se0_ag4_f_02	907.3627	(pause 0.13)	907.4933
841	VLD_se0_ag4_f_02	907.4933	I had these	908.1601
842	VLD_se0_ag4_f_02	908.1601	(pause 0.62)	908.7803
843	VLD_se0_ag4_f_02	908.7803	four small children, and my daddy, he just didn't want me down there, he	912.3835
844	VLD_se0_ag4_f_02	912.3835	(pause 0.11)	912.4954
845	VLD_se0_ag4_f_02	912.4954	thought I was by myself.	913.9363
846	VLD_se0_ag4_f_02	913.9363	(pause 0.29)	914.2254
847	VLD_se0_ag4_f_02	914.2254	I probably coulda made it down there, but	916.0661
848	VLD_se0_ag4_f_02	916.0661	(pause 0.89)	916.9567
849	VLD_se0_ag4_f_02	916.9567	e-	917.0966
850	VLD_se0_ag4_f_02	917.0966	(pause 0.10)	917.1992
851	VLD_se0_ag4_f_02	917.1992	I know didn't think he had a U-Haul to coming down there to get us. <laugh>	920.9808
852	VLD_se0_ag4_f_02	920.9808	(pause 0.49)	921.4733
853	VLD_se0_ag4_f_02	921.4733	And already had the projects (laughing)	923.3758
854	VLD_se0_ag4_f_02	923.3758	(pause 0.70)	924.0799
855	VLD_se0_ag4_f_02	924.0799	just, you know.	924.9332
856	VLD_int_01	925.0869	Ready [for you. Mm-hm.]	926.2201
857	VLD_se0_ag4_f_02	925.4927	[Ready for us.] So,	926.5512
858	VLD_se0_ag4_f_02	926.9755	I just come on back home, but I think I coulda made it back there.	930.0612
859	VLD_se0_ag4_f_02	930.0612	(pause 1.55)	931.6139
860	VLD_se0_ag4_f_02	931.6139	<ts>	931.6979
861	VLD_se0_ag4_f_02	931.6979	(pause 0.27)	931.9683
862	VLD_se0_ag4_f_02	931.9683	Yeah.	932.2061
863	VLD_int_01	932.2714	And you have	932.7564
864	VLD_int_01	932.7564	(pause 0.31)	933.0641
865	VLD_int_01	933.0641	four kids?	933.5386
866	VLD_se0_ag4_f_02	933.7158	Four kid.	934.3779
867	VLD_int_01	934.3779	Two girls, two boys right?	935.4504
868	VLD_se0_ag4_f_02	935.5343	Two gir-	936.0799
869	VLD_se0_ag4_f_02	936.0799	(pause 0.29)	936.3690
870	VLD_se0_ag4_f_02	936.3690	[Three girls and one boy.]	937.7632
871	VLD_int_01	936.3690	[Three girls and one boy.]	937.5393
872	VLD_se0_ag4_f_02	938.0709	Mm-hm.	938.5652
873	VLD_int_01	938.7237	Um.	939.2122
874	VLD_int_01	939.2122	(pause 0.09)	939.3008
875	VLD_int_01	939.3008	And so, then you moved back here, you moved into this house, [you started] your hair business,	943.2456
876	VLD_se0_ag4_f_02	941.6466	[Mm-hm.]	942.0533
877	VLD_int_01	944.2108	So, let's talk about	945.1236
878	VLD_int_01	945.1236	(pause 1.34)	946.4618
879	VLD_int_01	946.4618	let's move to the	947.7534
880	VLD_int_01	947.7534	(pause 0.55)	948.3037
881	VLD_int_01	948.3037	nineteen sixties, and it's i-	949.8378
882	VLD_int_01	949.8378	(pause 0.11)	949.9450
883	VLD_int_01	949.9450	it's	950.1782
884	VLD_int_01	950.1782	(pause 0.20)	950.3787
885	VLD_int_01	950.3787	funny that you have on this shirt. This MLK shirt.	952.2427
886	VLD_se0_ag4_f_02	952.4665	[Mm-hm.]	952.9887
887	VLD_int_01	952.4665	[Cause I think it's]	953.0494
888	VLD_int_01	953.1473	really interesting	954.0845
889	VLD_int_01	954.0845	(pause 0.94)	955.0218
890	VLD_int_01	955.0218	cause I do-	955.3761
891	VLD_int_01	955.3761	(pause 0.15)	955.5254
892	VLD_int_01	955.5254	I don't know if I knew like the nineteen thirties, forties, when you [were growing up, like]	958.7958
893	VLD_se0_ag4_f_02	957.8277	[No, you don't.]	958.7649
894	VLD_int_01	958.9287	I mean	959.3804
895	VLD_int_01	959.3804	(pause 0.31)	959.6928
896	VLD_int_01	959.6928	and now to come to this point.	961.0684
897	VLD_int_01	961.0684	(pause 0.29)	961.3622
898	VLD_int_01	961.3622	So, tell me about	962.2248
899	VLD_int_01	962.2248	(pause 0.15)	962.3740
900	VLD_int_01	962.3740	like, Civil Rights, and kind of how you felt like the impact here in like the South.	966.4894
901	VLD_int_01	966.4894	(pause 0.71)	967.2022
902	VLD_int_01	967.2022	Like, MLK, and how that seemed to be	970.0313
903	VLD_int_01	970.0313	(pause 0.76)	970.7913
904	VLD_int_01	970.7913	did it	971.0991
905	VLD_int_01	971.0991	(pause 0.13)	971.2296
906	VLD_int_01	971.2296	did you feel- did it feel different? Did it start.	973.2999
907	VLD_int_01	973.2999	(pause 0.54)	973.8362
908	VLD_int_01	973.8362	Did things-	974.6930
909	VLD_int_01	974.6930	(pause 0.90)	975.5883
910	VLD_int_01	975.5883	Cause I- did y'all have	976.2318
911	VLD_int_01	976.2318	(pause 0.17)	976.3996
912	VLD_int_01	976.3996	/?/ let me start with this, but, did y'all have the separate water fountains and the separate [entrances?]	979.8167
913	VLD_se0_ag4_f_02	979.0940	[Oh, sure.]	979.8261
914	VLD_se0_ag4_f_02	980.0167	[Oh, sure.]	980.5482
915	VLD_int_01	980.0671	[Okay. So,] tell me a little bit about [like that.]	981.7085
916	VLD_se0_ag4_f_02	981.5266	[We had] the	982.0116
917	VLD_se0_ag4_f_02	982.3146	they called it the	983.0980
918	VLD_se0_ag4_f_02	983.0980	(pause 0.23)	983.3312
919	VLD_se0_ag4_f_02	983.3312	colored and the white.	984.3430
920	VLD_se0_ag4_f_02	984.3430	(pause 0.51)	984.8513
921	VLD_se0_ag4_f_02	984.8513	We were colored folks then.	986.4588
922	VLD_se0_ag4_f_02	986.4588	(pause 0.12)	986.5754
923	VLD_se0_ag4_f_02	986.5754	Not black.	987.1955
924	VLD_se0_ag4_f_02	987.1955	(pause 0.19)	987.3821
925	VLD_se0_ag4_f_02	987.3821	Color.	987.7178
926	VLD_se0_ag4_f_02	987.7178	(pause 0.78)	988.5012
927	VLD_se0_ag4_f_02	988.5012	And they would have a colored fountain and	990.4036
928	VLD_se0_ag4_f_02	990.4036	(pause 1.18)	991.5833
929	VLD_se0_ag4_f_02	991.5833	they	991.9004
930	VLD_se0_ag4_f_02	991.9004	(pause 0.13)	992.0263
931	VLD_se0_ag4_f_02	992.0263	I can't even remember having a colored	994.3286
932	VLD_se0_ag4_f_02	994.3286	(pause 0.14)	994.4639
933	VLD_se0_ag4_f_02	994.4639	bathroom.	995.3312
934	VLD_se0_ag4_f_02	995.3312	(pause 0.55)	995.8860
935	VLD_se0_ag4_f_02	995.8860	But they just had	996.6368
936	VLD_se0_ag4_f_02	996.6368	(pause 0.09)	996.7300
937	VLD_se0_ag4_f_02	996.7300	color fountains, cause you could go to a filling station	999.8903
938	VLD_se0_ag4_f_02	999.8903	(pause 0.48)	1000.3659
939	VLD_se0_ag4_f_02	1000.3659	<ts> fill up your car with gas, they had bathroom, but you couldn't go in 'em.	1004.4366
940	VLD_se0_ag4_f_02	1004.4366	(pause 2.31)	1006.7483
941	VLD_se0_ag4_f_02	1006.7483	And stores,	1007.9793
942	VLD_se0_ag4_f_02	1007.9793	(pause 1.16)	1009.1404
943	VLD_se0_ag4_f_02	1009.1404	I remember Walgreens used to be downtown.	1011.9155
944	VLD_se0_ag4_f_02	1011.9155	(pause 1.02)	1012.9355
945	VLD_se0_ag4_f_02	1012.9355	And the black folks had to go in the back	1015.0525
946	VLD_se0_ag4_f_02	1015.0525	(pause 0.98)	1016.0317
947	VLD_se0_ag4_f_02	1016.0317	to the window-	1016.6892
948	VLD_se0_ag4_f_02	1016.6892	(pause 0.28)	1016.9689
949	VLD_se0_ag4_f_02	1016.9689	is the alley	1017.8362
950	VLD_se0_ag4_f_02	1017.8362	(pause 0.21)	1018.0507
951	VLD_se0_ag4_f_02	1018.0507	back there.	1018.6511
952	VLD_se0_ag4_f_02	1018.6511	(pause 0.38)	1019.0288
953	VLD_se0_ag4_f_02	1019.0288	You had to go back there and order from that	1020.8800
954	VLD_se0_ag4_f_02	1020.8800	(pause 0.45)	1021.3323
955	VLD_se0_ag4_f_02	1021.3323	window back there you couldn't go in the restaurant.	1023.7803
956	VLD_int_01	1025.0390	Mm.	1025.3281
957	VLD_se0_ag4_f_02	1025.3281	And,	1025.8177
958	VLD_se0_ag4_f_02	1026.1581	the	1026.3469
959	VLD_se0_ag4_f_02	1026.3469	(pause 0.27)	1026.6198
960	VLD_se0_ag4_f_02	1026.6198	crest,	1027.0908
961	VLD_se0_ag4_f_02	1027.0908	(pause 0.48)	1027.5664
962	VLD_se0_ag4_f_02	1027.5664	downtown, on that corner,	1029.0819
963	VLD_se0_ag4_f_02	1029.0819	(pause 0.71)	1029.7906
964	VLD_se0_ag4_f_02	1029.7906	they had a-	1030.4015
965	VLD_se0_ag4_f_02	1030.4015	(pause 0.39)	1030.7920
966	VLD_se0_ag4_f_02	1030.7920	a little eating fountain,	1032.3354
967	VLD_se0_ag4_f_02	1032.3354	(pause 0.72)	1033.0582
968	VLD_se0_ag4_f_02	1033.0582	you couldn't sit there on those stools	1035.1518
969	VLD_se0_ag4_f_02	1035.1518	(pause 0.37)	1035.5182
970	VLD_se0_ag4_f_02	1035.5182	and	1035.7793
971	VLD_se0_ag4_f_02	1035.7793	(pause 0.10)	1035.8819
972	VLD_se0_ag4_f_02	1035.8819	order nothing.	1036.6513
973	VLD_se0_ag4_f_02	1036.6513	(pause 1.35)	1037.9987
974	VLD_se0_ag4_f_02	1037.9987	it was just prohibited, /they'd say/-	1039.3370
975	VLD_se0_ag4_f_02	1039.3370	(pause 0.15)	1039.4829
976	VLD_se0_ag4_f_02	1039.4829	they had a sign up there some time, White Only.	1041.9123
977	VLD_se0_ag4_f_02	1041.9123	(pause 0.82)	1042.7330
978	VLD_se0_ag4_f_02	1042.7330	And, that mean for you not to sit on.	1044.4142
979	VLD_se0_ag4_f_02	1044.4142	(pause 0.48)	1044.8991
980	VLD_se0_ag4_f_02	1044.8991	So, we had some little young black boys that was in the early-	1048.0491
981	VLD_se0_ag4_f_02	1048.0491	(pause 1.01)	1049.0610
982	VLD_se0_ag4_f_02	1049.0610	when they started the Civil Rights.	1050.5742
983	VLD_se0_ag4_f_02	1050.5742	(pause 0.43)	1051.0032
984	VLD_se0_ag4_f_02	1051.0032	They sat on those stools. They come	1053.2259
985	VLD_se0_ag4_f_02	1053.2259	(pause 0.11)	1053.3379
986	VLD_se0_ag4_f_02	1053.3379	call theyself integrating, and then police	1055.5714
987	VLD_se0_ag4_f_02	1055.5714	(pause 0.11)	1055.6833
988	VLD_se0_ag4_f_02	1055.6833	got 'em just like they- you see on the movies and beat 'em and	1058.5546
989	VLD_se0_ag4_f_02	1058.5546	(pause 0.45)	1059.0069
990	VLD_se0_ag4_f_02	1059.0069	put 'em in jail and all that for standing up to getting a cup of coffee	1062.6872
991	VLD_se0_ag4_f_02	1062.6872	(pause 0.11)	1062.7991
992	VLD_se0_ag4_f_02	1062.7991	at t-	1063.1302
993	VLD_se0_ag4_f_02	1063.1302	(pause 0.08)	1063.2141
994	VLD_se0_ag4_f_02	1063.2141	cou-	1063.3726
995	VLD_se0_ag4_f_02	1063.3726	(pause 0.07)	1063.4426
996	VLD_se0_ag4_f_02	1063.4426	white counter.	1064.3367
997	VLD_se0_ag4_f_02	1064.3367	(pause 1.63)	1065.9641
998	VLD_se0_ag4_f_02	1065.9641	But, it was-	1066.6215
999	VLD_se0_ag4_f_02	1066.6215	(pause 0.12)	1066.7428
1000	VLD_se0_ag4_f_02	1066.7428	it was rough.	1067.6334
1001	VLD_se0_ag4_f_02	1067.6334	(pause 0.99)	1068.6219
1002	VLD_se0_ag4_f_02	1068.6219	We really felt it then.	1070.2761
1003	VLD_se0_ag4_f_02	1070.2761	(pause 2.35)	1072.6215
1004	VLD_se0_ag4_f_02	1072.6215	[And you cou-] look in, you go in the store, you couldn't try on no shoes.	1076.5032
1005	VLD_int_01	1072.6215	[Did /??/]	1073.0822
1006	VLD_se0_ag4_f_02	1077.1513	You had to measure your feet,	1078.8708
1007	VLD_se0_ag4_f_02	1078.8708	(pause 1.57)	1080.4422
1008	VLD_se0_ag4_f_02	1080.4422	and you just went and got a shoe tha-	1082.3633
1009	VLD_se0_ag4_f_02	1082.3633	(pause 0.16)	1082.5265
1010	VLD_se0_ag4_f_02	1082.5265	that l-	1082.8436
1011	VLD_se0_ag4_f_02	1082.8436	(pause 0.24)	1083.0861
1012	VLD_se0_ag4_f_02	1083.0861	length of that	1083.8088
1013	VLD_se0_ag4_f_02	1083.8088	(pause 1.11)	1084.9174
1014	VLD_se0_ag4_f_02	1084.9174	shoe.	1085.2905
1015	VLD_se0_ag4_f_02	1085.2905	(pause 0.13)	1085.4210
1016	VLD_se0_ag4_f_02	1085.4210	Cause you couldn't try 'em on in the store.	1087.4307
1017	VLD_se0_ag4_f_02	1087.4307	(pause 1.59)	1089.0161
1018	VLD_se0_ag4_f_02	1089.0161	Couldn't try on your	1089.7668
1019	VLD_se0_ag4_f_02	1089.7668	(pause 0.09)	1089.8554
1020	VLD_se0_ag4_f_02	1089.8554	clothes.	1090.5537
1021	VLD_se0_ag4_f_02	1090.5537	(pause 2.87)	1093.4261
1022	VLD_se0_ag4_f_02	1093.4261	You could buy 'em, but you couldn't try 'em on.	1095.3705
1023	VLD_int_01	1097.7313	And this was like that all over town?	1099.2747
1024	VLD_se0_ag4_f_02	1099.3307	All over town.	1100.6305
1025	VLD_se0_ag4_f_02	1100.6305	(pause 1.01)	1101.6423
1026	VLD_se0_ag4_f_02	1101.6423	<laugh>	1101.9454
1027	VLD_int_01	1101.9501	So, were there like	1102.7055
1028	VLD_int_01	1102.7055	(pause 0.32)	1103.0225
1029	VLD_int_01	1103.0225	sections, like	1103.8386
1030	VLD_int_01	1103.8386	(pause 0.17)	1104.0064
1031	VLD_int_01	1104.0064	for just the black folks on this side of town?	1105.8669
1032	VLD_int_01	1105.8669	(pause 0.06)	1105.9275
1033	VLD_int_01	1105.9275	Or,	1106.2714
1034	VLD_int_01	1106.2714	(pause 0.21)	1106.4859
1035	VLD_int_01	1106.4859	even those stores were.	1107.7263
1036	VLD_se0_ag4_f_02	1108.2672	All of 'em like that. We didn't. See, we didn't have no black stores or [nothing like that]. Er- white people owned everything.	1114.0522
1037	VLD_int_01	1111.4783	[Mm-hm.]	1112.0699
1038	VLD_se0_ag4_f_02	1115.3567	Filling station, everything, er- but.	1117.3151
1039	VLD_se0_ag4_f_02	1117.3151	(pause 0.30)	1117.6182
1040	VLD_se0_ag4_f_02	1117.6182	You'd never see no	1118.6720
1041	VLD_se0_ag4_f_02	1118.6720	(pause 0.20)	1118.8725
1042	VLD_se0_ag4_f_02	1118.8725	black person behind a counter, using the cash register, nothing like that.	1122.7649
1043	VLD_se0_ag4_f_02	1122.7649	(pause 2.00)	1124.7639
1044	VLD_se0_ag4_f_02	1124.7639	I would just eye the-	1125.6792
1045	VLD_se0_ag4_f_02	1125.6792	(pause 0.11)	1125.7911
1046	VLD_se0_ag4_f_02	1125.7911	onliest thing	1126.5174
1047	VLD_se0_ag4_f_02	1126.5174	(pause 0.13)	1126.6479
1048	VLD_se0_ag4_f_02	1126.6479	black people did in a store if you was the maid,	1129.1706
1049	VLD_se0_ag4_f_02	1129.1706	(pause 0.08)	1129.2498
1050	VLD_se0_ag4_f_02	1129.2498	to clean up.	1129.8513
1051	VLD_int_01	1132.1875	Mm.	1132.4614
1052	VLD_se0_ag4_f_02	1132.6526	That was it.	1133.1282
1053	VLD_int_01	1134.3219	So, then, think about civil-	1136.0472
1054	VLD_int_01	1136.0472	(pause 0.60)	1136.6487
1055	VLD_int_01	1136.6487	civil rights.	1137.8144
1056	VLD_int_01	1137.8144	(pause 1.16)	1138.9697
1057	VLD_int_01	1138.9697	Mm.	1139.1748
1058	VLD_int_01	1139.1748	(pause 0.13)	1139.3007
1059	VLD_int_01	1139.3007	Going back. So, your parents were both-	1140.8535
1060	VLD_int_01	1140.8535	(pause 0.54)	1141.3897
1061	VLD_int_01	1141.3897	Both-	1141.6135
1062	VLD_int_01	1141.6135	(pause 0.14)	1141.7534
1063	VLD_int_01	1141.7534	they both were custodians, right? So how,	1144.2807
1064	VLD_int_01	1144.2807	(pause 1.21)	1145.4919
1065	VLD_int_01	1145.4919	in their jobs, how did they	1147.2312
1066	VLD_int_01	1147.2312	(pause 1.53)	1148.7606
1067	VLD_int_01	1148.7606	function, like do-	1149.7258
1068	VLD_int_01	1149.7258	(pause 0.48)	1150.2108
1069	VLD_int_01	1150.2108	do you feel like they experience racism? Did you-	1151.8603
1070	VLD_int_01	1151.8603	(pause 0.09)	1151.9535
1071	VLD_int_01	1151.9535	Did [they talk about it?]	1152.8208
1072	VLD_se0_ag4_f_02	1152.0655	[Oh, sure.]	1152.7882
1073	VLD_se0_ag4_f_02	1153.1099	No, they didn't talk about it, you didn't talk about it. You just	1155.9217
1074	VLD_se0_ag4_f_02	1155.9217	(pause 0.79)	1156.7138
1075	VLD_se0_ag4_f_02	1156.7138	wasn't no-	1157.1848
1076	VLD_se0_ag4_f_02	1157.1848	(pause 1.94)	1159.1245
1077	VLD_se0_ag4_f_02	1159.1245	n-	1159.2458
1078	VLD_se0_ag4_f_02	1159.2458	(pause 0.24)	1159.4882
1079	VLD_se0_ag4_f_02	1159.4882	Who were you gonna talk about it to?	1161.4327
1080	VLD_int_01	1161.7124	Mm.	1162.1741
1081	VLD_se0_ag4_f_02	1162.5786	Uh-huh.	1163.2547
1082	VLD_se0_ag4_f_02	1163.2547	(pause 0.17)	1163.4226
1083	VLD_se0_ag4_f_02	1163.4226	Yeah, so.	1164.0474
1084	VLD_int_01	1165.6561	So, they just did they jobs and [came home?]	1167.6984
1085	VLD_se0_ag4_f_02	1167.0223	[Did they job.]	1168.0062
1086	VLD_se0_ag4_f_02	1169.7956	A-	1170.0148
1087	VLD_se0_ag4_f_02	1170.0148	(pause 0.07)	1170.0800
1088	VLD_se0_ag4_f_02	1170.0800	and just	1170.5090
1089	VLD_se0_ag4_f_02	1170.5090	(pause 0.09)	1170.5976
1090	VLD_se0_ag4_f_02	1170.5976	as the old folks say, make do.	1172.3462
1091	VLD_se0_ag4_f_02	1172.3462	(pause 0.74)	1173.0829
1092	VLD_se0_ag4_f_02	1173.0829	<laugh>	1173.9736
1093	VLD_se0_ag4_f_02	1173.9736	(pause 0.47)	1174.4480
1094	VLD_se0_ag4_f_02	1174.4480	That's what that was a thing they'd do.	1176.3971
1095	VLD_se0_ag4_f_02	1176.3971	(pause 0.33)	1176.7235
1096	VLD_se0_ag4_f_02	1176.7235	Yes ma'am, no ma'am.	1178.1177
1097	VLD_int_01	1181.7906	So, now, thinking ba- so, what happened in the-	1184.1034
1098	VLD_int_01	1184.1034	(pause 0.36)	1184.4625
1099	VLD_int_01	1184.4625	At what point do you think there was a turning point here?	1186.8499
1100	VLD_int_01	1186.8499	(pause 1.09)	1187.9363
1101	VLD_int_01	1187.9363	In the c- in Valdosta. Was it-	1189.1289
1102	VLD_int_01	1189.1289	(pause 0.57)	1189.6978
1103	VLD_int_01	1189.6978	was it	1190.0941
1104	VLD_int_01	1190.0941	(pause 0.52)	1190.6117
1105	VLD_int_01	1190.6117	the beginning of the civil rights? Was it after MLK was assassinated?	1193.7452
1106	VLD_se0_ag4_f_02	1195.6931	I think it was after he was assassinated.	1198.0619
1107	VLD_se0_ag4_f_02	1198.0619	(pause 2.30)	1200.3642
1108	VLD_se0_ag4_f_02	1200.3642	When it	1200.6067
1109	VLD_se0_ag4_f_02	1200.6067	(pause 0.11)	1200.7186
1110	VLD_se0_ag4_f_02	1200.7186	really got better here.	1201.9589
1111	VLD_int_01	1202.5977	And what happened?	1203.2412
1112	VLD_se0_ag4_f_02	1204.3789	Well, it started ha- well.	1205.9503
1113	VLD_se0_ag4_f_02	1205.9503	(pause 0.07)	1206.0156
1114	VLD_se0_ag4_f_02	1206.0156	Uh, black people started going to school and	1208.4951
1115	VLD_se0_ag4_f_02	1208.4951	(pause 0.48)	1208.9707
1116	VLD_se0_ag4_f_02	1208.9707	getting themselves ready for good jobs cause	1211.8151
1117	VLD_se0_ag4_f_02	1211.8151	(pause 0.31)	1212.1275
1118	VLD_se0_ag4_f_02	1212.1275	most of 'em	1212.8305
1119	VLD_se0_ag4_f_02	1212.8305	(pause 0.35)	1213.1849
1120	VLD_se0_ag4_f_02	1213.1849	didn't even finish high school.	1214.9148
1121	VLD_se0_ag4_f_02	1214.9148	(pause 0.70)	1215.6142
1122	VLD_se0_ag4_f_02	1215.6142	A-	1215.7914
1123	VLD_se0_ag4_f_02	1215.7914	(pause 0.28)	1216.0759
1124	VLD_se0_ag4_f_02	1216.0759	College was just out of it. Nobody went to college way back there.	1219.7845
1125	VLD_se0_ag4_f_02	1219.7845	(pause 1.05)	1220.8355
1126	VLD_se0_ag4_f_02	1220.8355	So,	1221.1339
1127	VLD_se0_ag4_f_02	1221.1339	(pause 0.13)	1221.2645
1128	VLD_se0_ag4_f_02	1221.2645	that's what you had to do.	1222.5048
1129	VLD_se0_ag4_f_02	1222.5048	(pause 0.15)	1222.6540
1130	VLD_se0_ag4_f_02	1222.6540	Whatever your parents did, you	1224.2896
1131	VLD_se0_ag4_f_02	1224.2896	(pause 0.32)	1224.6067
1132	VLD_se0_ag4_f_02	1224.6067	a-	1224.6999
1133	VLD_se0_ag4_f_02	1224.6999	(pause 0.22)	1224.9191
1134	VLD_se0_ag4_f_02	1224.9191	end up doing that.	1226.1501
1135	VLD_int_01	1228.3556	And so,	1229.1017
1136	VLD_int_01	1229.1017	(pause 0.13)	1229.2322
1137	VLD_int_01	1229.2322	after the-	1229.7731
1138	VLD_int_01	1229.7731	(pause 0.28)	1230.0529
1139	VLD_int_01	1230.0529	were there riots? Or was i- it just kind of like	1232.3100
1140	VLD_int_01	1232.3100	(pause 0.14)	1232.4499
1141	VLD_int_01	1232.4499	stuff started to change? What-	1234.1239
1142	VLD_int_01	1234.1239	(pause 0.61)	1234.7300
1143	VLD_int_01	1234.7300	what happened in the [city?]	1235.7465
1144	VLD_se0_ag4_f_02	1235.4388	[No, we didn't] have any [riots and-]	1237.4101
1145	VLD_int_01	1236.6226	[Oh, you y'all didn't go.]	1237.4852
1146	VLD_se0_ag4_f_02	1237.5266	No, we didn't go	1238.4172
1147	VLD_se0_ag4_f_02	1238.4172	(pause 0.10)	1238.5152
1148	VLD_se0_ag4_f_02	1238.5152	through all that. The burning and	1240.1378
1149	VLD_se0_ag4_f_02	1240.1378	(pause 0.13)	1240.2684
1150	VLD_se0_ag4_f_02	1240.2684	all that kind of stuff. The- I never heard of that here.	1243.0920
1151	VLD_int_01	1243.7332	Did they move the, um,	1244.9129
1152	VLD_int_01	1244.9129	(pause 0.09)	1245.0061
1153	VLD_int_01	1245.0061	how di- So, what happened when they started moving the signs? Like the	1247.8692
1154	VLD_int_01	1247.8692	(pause 0.49)	1248.3634
1155	VLD_int_01	1248.3634	[white and s- mm-hm.]	1249.7343
1156	VLD_se0_ag4_f_02	1248.4707	[White and co-]	1249.2494
1157	VLD_se0_ag4_f_02	1249.7856	Well, we didn't have any trouble with that.	1251.6962
1158	VLD_int_01	1252.0087	You [didn't?]	1252.7594
1159	VLD_se0_ag4_f_02	1252.1654	[Uh. Mm.]	1252.7763
1160	VLD_se0_ag4_f_02	1253.4402	None whatsoever.	1254.5761
1161	VLD_int_01	1255.1468	So, just one day they took it down [and?]	1256.6949
1162	VLD_se0_ag4_f_02	1256.4664	[It wasn't that's-]	1257.3494
1163	VLD_se0_ag4_f_02	1257.7271	When they passed the bill that equal rights,	1260.2031
1164	VLD_se0_ag4_f_02	1260.2031	(pause 0.31)	1260.5155
1165	VLD_se0_ag4_f_02	1260.5155	they just took 'em down.	1261.8072
1166	VLD_se0_ag4_f_02	1261.8072	(pause 1.31)	1263.1209
